id;post_id;random;closedate;closetime;open;rand;multi;disable_comments;vote_sum;last_updated
7608;230359;"0";"0000-00-00";"00:00:00";"0";Dxbvm8anisCzfBSr;"0";"0";"0";2025-11-20 13:29:01
7609;230454;"0";"0000-00-00";"00:00:00";"0";pdDHyun8XjbUw91r;"0";"0";"0";2025-11-20 13:29:01
7612;230495;"0";"0000-00-00";"00:00:00";"0";zGMTnQB3LJRh580N;"0";"0";"0";2025-11-20 13:29:01
7613;230499;"0";"0000-00-00";"00:00:00";"0";"0KWvy5wH8bZAdgt1";"0";"0";"0";2025-11-20 13:29:01
7614;230505;"0";"0000-00-00";"00:00:00";"0";h2DxgdUrBWAm0iRV;"0";"0";"0";2025-11-20 13:29:01
7615;230508;"0";"0000-00-00";"00:00:00";"0";PEKi1X3xyVzS4JsD;"0";"0";"0";2025-11-20 13:29:01
7616;230512;"0";"0000-00-00";"00:00:00";"0";39qCAxVKXJEpQ2fj;"0";"0";"0";2025-11-20 13:29:01
7617;230516;"0";"0000-00-00";"00:00:00";"0";weC1VBkFYzgEXaLi;"0";"0";"0";2025-11-20 13:29:01
7618;230519;"0";"0000-00-00";"00:00:00";"0";BKVpvELh9s5qfjYZ;"0";"0";"0";2025-11-20 13:29:01
7619;230539;"0";"0000-00-00";"00:00:00";"0";tHmFauU4dSXxJNg5;"0";"0";"0";2025-11-20 13:29:01
7620;230713;"0";"0000-00-00";"00:00:00";"0";Y7rGH06LjtRCW45q;"0";"0";"0";2025-11-20 13:29:01
7621;230723;"0";"0000-00-00";"00:00:00";"0";f3c1RbhrgsDBF2MY;"0";"0";"0";2025-11-20 13:29:01
7622;230751;"0";"0000-00-00";"00:00:00";"0";ZHxuzt2rYejgqDcC;"0";"0";"0";2025-11-20 13:29:01
7624;230796;"0";"0000-00-00";"00:00:00";"0";gmUW8ijNzbMa2fnX;"0";"0";"0";2025-11-20 13:29:01
7625;230845;"0";"0000-00-00";"00:00:00";"0";JvL0wZbQPgqtHeCu;"0";"0";"0";2025-11-20 13:29:01
7627;230855;"0";"0000-00-00";"00:00:00";"0";nvJYKHSUcNrGTwfq;"0";"0";"0";2025-11-20 13:29:01
7628;230864;"0";"0000-00-00";"00:00:00";"0";ZUephPLRkDm2AjTC;"0";"0";"0";2025-11-20 13:29:01
7629;230895;"0";"0000-00-00";"00:00:00";"0";zwPSvKyBb9Zf1UX6;"0";"0";"0";2025-11-20 13:29:01
7630;230899;"0";"0000-00-00";"00:00:00";"0";JpRth7a3Yqgu9ZyV;"0";"0";"0";2025-11-20 13:29:01
7631;230903;"0";"0000-00-00";"00:00:00";"0";"0EcgFqvB1Yrd6HuN";"0";"0";"0";2025-11-20 13:29:01
7632;230927;"0";"0000-00-00";"00:00:00";"0";mEKp8XkWwyYfvJ9M;"0";"0";"0";2025-11-20 13:29:01
7634;231147;"0";"0000-00-00";"00:00:00";"0";mdS2nDjzUEY1XVge;"0";"0";"0";2025-11-20 13:29:01
7635;231157;"0";"0000-00-00";"00:00:00";"0";T8xJPQEMfB3HkSqG;"0";"0";"0";2025-11-20 13:29:01
7636;231163;"0";"0000-00-00";"00:00:00";"0";rVaMqTPZ2cXGpxh1;"0";"0";"0";2025-11-20 13:29:01
7637;231173;"0";"0000-00-00";"00:00:00";"0";Dt9a3j1XSGsZWh8k;"0";"0";"0";2025-11-20 13:29:01
7638;231180;"0";"0000-00-00";"00:00:00";"0";39HjFdSuLbKxpQ60;"0";"0";"0";2025-11-20 13:29:01
7639;231251;"0";"0000-00-00";"00:00:00";"0";U4Fw9BNa5Mz2yr76;"0";"0";"0";2025-11-20 13:29:01
7640;231302;"0";"0000-00-00";"00:00:00";"0";2LfMmFcWuQ74vwyi;"0";"0";"0";2025-11-20 13:29:01
7641;231317;"0";"0000-00-00";"00:00:00";"0";5Eiy3fCt0Uqn7TKk;"0";"0";"0";2025-11-20 13:29:01
7642;231323;"0";"0000-00-00";"00:00:00";"0";yEnrF1AQwa4CLcxq;"0";"0";"0";2025-11-20 13:29:01
7643;231327;"0";"0000-00-00";"00:00:00";"0";S08z4LqQPXd3rBeu;"0";"0";"0";2025-11-20 13:29:01
7644;231333;"0";"0000-00-00";"00:00:00";"0";Z0BCQxFkqazeuj2T;"0";"0";"0";2025-11-20 13:29:01
7645;231341;"0";"0000-00-00";"00:00:00";"0";74yNUSqDBc09RgdT;"0";"0";"0";2025-11-20 13:29:01
7646;231375;"0";"0000-00-00";"00:00:00";"0";18krgbn9uADSH3sY;"0";"0";"0";2025-11-20 13:29:01
7647;231416;"0";"0000-00-00";"00:00:00";"0";rDC2XYGPwyma5cUp;"0";"0";"0";2025-11-20 13:29:01
7648;231463;"0";"0000-00-00";"00:00:00";"0";GfMPVKykSFbua9LD;"0";"0";"0";2025-11-20 13:29:01
7649;231467;"0";"0000-00-00";"00:00:00";"0";jrgQWFXvcsn6hziV;"0";"0";"0";2025-11-20 13:29:01
7650;231471;"0";"0000-00-00";"00:00:00";"0";GSzd17Ck90fKncPJ;"0";"0";"0";2025-11-20 13:29:01
7651;231494;"0";"0000-00-00";"00:00:00";"0";NLYzDbhMtFRCyHvi;"0";"0";"0";2025-11-20 13:29:01
7652;231513;"0";"0000-00-00";"00:00:00";"0";y7PjKhbn2mqA4Ccv;"0";"0";"0";2025-11-20 13:29:01
7653;231524;"0";"0000-00-00";"00:00:00";"0";aAFxUnB1r2Ci78d6;"0";"0";"0";2025-11-20 13:29:01
7654;231528;"0";"0000-00-00";"00:00:00";"0";bPecjgspkZRM3dUA;"0";"0";"0";2025-11-20 13:29:01
7655;231543;"0";"0000-00-00";"00:00:00";"0";T7sFjN0y1MpLKvXz;"0";"0";"0";2025-11-20 13:29:01
7656;231547;"0";"0000-00-00";"00:00:00";"0";kFiyz26PEGv1jxDu;"0";"0";"0";2025-11-20 13:29:01
7657;231700;"0";"0000-00-00";"00:00:00";"0";UcZEbAspeTPwW0u9;"0";"0";"0";2025-11-20 13:29:01
7658;231706;"0";"0000-00-00";"00:00:00";"0";H4nA2105zMFk6gtV;"0";"0";"0";2025-11-20 13:29:01
7659;231711;"0";"0000-00-00";"00:00:00";"0";g5wKWMPpqTRztf8Y;"0";"0";"0";2025-11-20 13:29:01
7660;231740;"0";"0000-00-00";"00:00:00";"0";epDTZ4i95m2fgzry;"0";"0";"0";2025-11-20 13:29:01
7661;231746;"0";"0000-00-00";"00:00:00";"0";d5zrw1JLhe0xc8tC;"0";"0";"0";2025-11-20 13:29:01
7662;231749;"0";"0000-00-00";"00:00:00";"0";HeNs50gZwRYk2WFc;"0";"0";"0";2025-11-20 13:29:01
7663;231752;"0";"0000-00-00";"00:00:00";"0";fGuz0etkVTXQCUA6;"0";"0";"0";2025-11-20 13:29:01
7664;231759;"0";"0000-00-00";"00:00:00";"0";kwGPQfBhL2mAvJMR;"0";"0";"0";2025-11-20 13:29:01
7665;231764;"0";"0000-00-00";"00:00:00";"0";jNaH3FJ0XdWPsL4i;"0";"0";"0";2025-11-20 13:29:01
7666;231783;"0";"0000-00-00";"00:00:00";"0";T72GP1MpZ0wz5kJR;"0";"0";"0";2025-11-20 13:29:01
7667;231786;"0";"0000-00-00";"00:00:00";"0";3k5d1BRQrhUWzLwA;"0";"0";"0";2025-11-20 13:29:01
7668;231798;"0";"0000-00-00";"00:00:00";"0";N0GgzBjXTdhAyuYx;"0";"0";"0";2025-11-20 13:29:01
7669;231853;"0";"0000-00-00";"00:00:00";"0";fRTDYjU0GziXWHSu;"0";"0";"0";2025-11-20 13:29:01
7670;231896;"0";"0000-00-00";"00:00:00";"0";ynRZDLawpEmu6vCj;"0";"0";"0";2025-11-20 13:29:01
7671;231903;"0";"0000-00-00";"00:00:00";"0";D2sA8u0iNrGtCv7X;"0";"0";"0";2025-11-20 13:29:01
7672;231936;"0";"0000-00-00";"00:00:00";"0";igP7BLkdWN1ctqrG;"0";"0";"0";2025-11-20 13:29:01
7673;231965;"0";"0000-00-00";"00:00:00";"0";Y4hxkpZrqXaKFHPW;"0";"0";"0";2025-11-20 13:29:01
7674;231970;"0";"0000-00-00";"00:00:00";"0";VvYmwSENU7GPWX5H;"0";"0";"0";2025-11-20 13:29:01
7675;231974;"0";"0000-00-00";"00:00:00";"0";cARkLiHvF6YzEM2P;"0";"0";"0";2025-11-20 13:29:01
7676;232075;"0";"0000-00-00";"00:00:00";"0";as9pVRvN1WdnC0G5;"0";"0";"0";2025-11-20 13:29:01
7677;232081;"0";"0000-00-00";"00:00:00";"0";NJG9kL4YteV8Q3X6;"0";"0";"0";2025-11-20 13:29:01
7678;232086;"0";"0000-00-00";"00:00:00";"0";NsqDw1JtiT6UXR0P;"0";"0";"0";2025-11-20 13:29:01
7679;232092;"0";"0000-00-00";"00:00:00";"0";m3LyYSQx0WqhPe6v;"0";"0";"0";2025-11-20 13:29:01
7680;232109;"0";"0000-00-00";"00:00:00";"0";w9cJbDYfrmCWRskx;"0";"0";"0";2025-11-20 13:29:01
7681;232120;"0";"0000-00-00";"00:00:00";"0";ZC53Pp6vNAtViRKc;"0";"0";"0";2025-11-20 13:29:01
7682;232124;"0";"0000-00-00";"00:00:00";"0";DYRG065yMX4ZjJFu;"0";"0";"0";2025-11-20 13:29:01
7683;232128;"0";"0000-00-00";"00:00:00";"0";HSYdvjMbNLsyJcq1;"0";"0";"0";2025-11-20 13:29:01
7684;232141;"0";"0000-00-00";"00:00:00";"0";CZE9NQVP6S0JRp5G;"0";"0";"0";2025-11-20 13:29:01
7685;232150;"0";"0000-00-00";"00:00:00";"0";n2pJ6zHqStekT0cs;"0";"0";"0";2025-11-20 13:29:01
7686;232157;"0";"0000-00-00";"00:00:00";"0";ySRu4m8sYendXJU9;"0";"0";"0";2025-11-20 13:29:01
7687;232160;"0";"0000-00-00";"00:00:00";"0";5Bd8scS2xAyz1tgq;"0";"0";"0";2025-11-20 13:29:01
7688;232166;"0";"0000-00-00";"00:00:00";"0";xA5cWeP9piE4Gywv;"0";"0";"0";2025-11-20 13:29:01
7689;232171;"0";"0000-00-00";"00:00:00";"0";qsiR3ycZxKrznd1N;"0";"0";"0";2025-11-20 13:29:01
7690;232210;"0";"0000-00-00";"00:00:00";"0";zSFiawsy7jhv9KVr;"0";"0";"0";2025-11-20 13:29:01
7691;232213;"0";"0000-00-00";"00:00:00";"0";pZHQPWKg4radNxkT;"0";"0";"0";2025-11-20 13:29:01
7692;232226;"0";"0000-00-00";"00:00:00";"0";Mrgd2iH3WUeX1CtA;"0";"0";"0";2025-11-20 13:29:01
7694;232248;"0";"0000-00-00";"00:00:00";"0";xLZnte3MYTNCA2uB;"0";"0";"0";2025-11-20 13:29:01
7695;232254;"0";"0000-00-00";"00:00:00";"0";NAWPeRvDqMTLmbnZ;"0";"0";"0";2025-11-20 13:29:01
7696;232266;"0";"0000-00-00";"00:00:00";"0";SYzFQH8Cmk0a3Kxg;"0";"0";"0";2025-11-20 13:29:01
7697;232270;"0";"0000-00-00";"00:00:00";"0";Bj4VMWTNeuayGH8U;"0";"0";"0";2025-11-20 13:29:01
7698;232273;"0";"0000-00-00";"00:00:00";"0";Tds5RiPhN8grK04v;"0";"0";"0";2025-11-20 13:29:01
7699;232276;"0";"0000-00-00";"00:00:00";"0";Yyq7UWaESBKrJ2ci;"0";"0";"0";2025-11-20 13:29:01
7700;232431;"0";"0000-00-00";"00:00:00";"0";fKxLPRDewEnHi0g2;"0";"0";"0";2025-11-20 13:29:01
7701;232698;"0";"0000-00-00";"00:00:00";"0";6CWaf30pMxT5RqXb;"0";"0";"0";2025-11-20 13:29:01
7702;232701;"0";"0000-00-00";"00:00:00";"0";etNFahS298vgbi6E;"0";"0";"0";2025-11-20 13:29:01
7703;232706;"0";"0000-00-00";"00:00:00";"0";dEtRpufyYjLFb5N2;"0";"0";"0";2025-11-20 13:29:01
7704;232760;"0";"0000-00-00";"00:00:00";"0";Vvfumg6LHj7ht9ep;"0";"0";"0";2025-11-20 13:29:01
7705;232764;"0";"0000-00-00";"00:00:00";"0";KCfRJ5Vn13GXcrQY;"0";"0";"0";2025-11-20 13:29:01
7706;232767;"0";"0000-00-00";"00:00:00";"0";pbwD7BxZQ8CeLkP2;"0";"0";"0";2025-11-20 13:29:01
7707;232770;"0";"0000-00-00";"00:00:00";"0";bL7SfTn4QVjK1MWZ;"0";"0";"0";2025-11-20 13:29:01
7708;232773;"0";"0000-00-00";"00:00:00";"0";X43FwfbyAzCiYpLN;"0";"0";"0";2025-11-20 13:29:01
7709;232776;"0";"0000-00-00";"00:00:00";"0";rKmUhgP4f18YnzRH;"0";"0";"0";2025-11-20 13:29:01
7710;232779;"0";"0000-00-00";"00:00:00";"0";qQ1eSvELkwtUVrNF;"0";"0";"0";2025-11-20 13:29:01
7711;232782;"0";"0000-00-00";"00:00:00";"0";MNxEazrGn8HRiCK0;"0";"0";"0";2025-11-20 13:29:01
7712;232785;"0";"0000-00-00";"00:00:00";"0";Jw4zHRN5WMZDqamK;"0";"0";"0";2025-11-20 13:29:01
7713;232788;"0";"0000-00-00";"00:00:00";"0";KAySMQh3qYaXu1dp;"0";"0";"0";2025-11-20 13:29:01
7714;232791;"0";"0000-00-00";"00:00:00";"0";WTak0GEUbwu5pzd6;"0";"0";"0";2025-11-20 13:29:01
7715;232794;"0";"0000-00-00";"00:00:00";"0";HLiydP849Q2vmNxc;"0";"0";"0";2025-11-20 13:29:01
7716;232797;"0";"0000-00-00";"00:00:00";"0";XQAa0eLiYZsRj8yk;"0";"0";"0";2025-11-20 13:29:01
7717;232800;"0";"0000-00-00";"00:00:00";"0";j0MwHdQXTuDFzmWr;"0";"0";"0";2025-11-20 13:29:01
7718;232825;"0";"0000-00-00";"00:00:00";"0";tJqhDXderncN6iML;"0";"0";"0";2025-11-20 13:29:01
7719;233229;"0";"0000-00-00";"00:00:00";"0";nBNf5wMzpr1m64gT;"0";"0";"0";2025-11-20 13:29:01
7720;233330;"0";"0000-00-00";"00:00:00";"0";eC3zDYApSMR6XrP8;"0";"0";"0";2025-11-20 13:29:01
7721;233337;"0";"0000-00-00";"00:00:00";"0";dRG4ScrHbMUVnJ3W;"0";"0";"0";2025-11-20 13:29:01
7722;233388;"0";"0000-00-00";"00:00:00";"0";Up5cD2rE6dAums4v;"0";"0";"0";2025-11-20 13:29:01
7723;233396;"0";"0000-00-00";"00:00:00";"0";b1YgMXFDkd5Txypi;"0";"0";"0";2025-11-20 13:29:01
7724;233434;"0";"0000-00-00";"00:00:00";"0";ciZM9Khq4Duy5fSX;"0";"0";"0";2025-11-20 13:29:01
7725;233565;"0";"0000-00-00";"00:00:00";"0";gjaDhtu1yP9sUq73;"0";"0";"0";2025-11-20 13:29:01
7726;233569;"0";"0000-00-00";"00:00:00";"0";sPqQE5CdytGmXvgx;"0";"0";"0";2025-11-20 13:29:01
7727;233575;"0";"0000-00-00";"00:00:00";"0";prKASmMuZhcvRg9D;"0";"0";"0";2025-11-20 13:29:01
7728;233585;"0";"0000-00-00";"00:00:00";"0";brtYL6fX1qB5gDz7;"0";"0";"0";2025-11-20 13:29:01
7729;233590;"0";"0000-00-00";"00:00:00";"0";"0zGvT9KytA3CFL7E";"0";"0";"0";2025-11-20 13:29:01
7730;233665;"0";"0000-00-00";"00:00:00";"0";WdAY3cv7rQjfi5UN;"0";"0";"0";2025-11-20 13:29:01
7731;233677;"0";"0000-00-00";"00:00:00";"0";3U7wX8YApeZcHSy1;"0";"0";"0";2025-11-20 13:29:01
7732;233681;"0";"0000-00-00";"00:00:00";"0";kB32AWcFXxEQmpnj;"0";"0";"0";2025-11-20 13:29:01
7733;233693;"0";"0000-00-00";"00:00:00";"0";"0tqL7Xg38Dy2NQTS";"0";"0";"0";2025-11-20 13:29:01
7734;233735;"0";"0000-00-00";"00:00:00";"0";iLcqVGzmhT9sUr3Q;"0";"0";"0";2025-11-20 13:29:01
7735;233744;"0";"0000-00-00";"00:00:00";"0";yemYNUX5ZhK4MiJn;"0";"0";"0";2025-11-20 13:29:01
7736;233751;"0";"0000-00-00";"00:00:00";"0";Y9GVtBfXZQ24pALq;"0";"0";"0";2025-11-20 13:29:01
7737;233765;"0";"0000-00-00";"00:00:00";"0";Knx25VDGrpqRC9aj;"0";"0";"0";2025-11-20 13:29:01
7738;233770;"0";"0000-00-00";"00:00:00";"0";sdE8JiS24cqXUDfz;"0";"0";"0";2025-11-20 13:29:01
7739;233775;"0";"0000-00-00";"00:00:00";"0";jqSLBAGQJ3rxPmv6;"0";"0";"0";2025-11-20 13:29:01
7740;233818;"0";"0000-00-00";"00:00:00";"0";zwrkYXemDyMVUTC6;"0";"0";"0";2025-11-20 13:29:01
7741;233823;"0";"0000-00-00";"00:00:00";"0";GVU0ydS8PvZmuzht;"0";"0";"0";2025-11-20 13:29:01
7742;233983;"0";"0000-00-00";"00:00:00";"0";fK0PAFMx7G92bmqW;"0";"0";"0";2025-11-20 13:29:01
7743;233987;"0";"0000-00-00";"00:00:00";"0";8YKRbLPUfgzHGean;"0";"0";"0";2025-11-20 13:29:01
7744;233994;"0";"0000-00-00";"00:00:00";"0";Pf43j6tmaGcHek9C;"0";"0";"0";2025-11-20 13:29:01
7745;233997;"0";"0000-00-00";"00:00:00";"0";apQ73PF2ydzTBJtv;1;"0";"0";2025-11-20 13:29:01
7746;234071;"0";"0000-00-00";"00:00:00";"0";"0ADQxSTBGrE7jqXa";"0";"0";"0";2025-11-20 13:29:01
7747;234076;"0";"0000-00-00";"00:00:00";"0";WQXgbtu7jn3fadMy;"0";"0";"0";2025-11-20 13:29:01
7748;234080;"0";"0000-00-00";"00:00:00";"0";fTDJsbZx5yLECrMU;"0";"0";"0";2025-11-20 13:29:01
7749;234084;"0";"0000-00-00";"00:00:00";"0";qJ8viWhZYKcP1tUe;"0";"0";"0";2025-11-20 13:29:01
7750;234094;"0";"0000-00-00";"00:00:00";"0";3uLQUSeGgCVxZ8EK;"0";"0";"0";2025-11-20 13:29:01
7751;234102;"0";"0000-00-00";"00:00:00";"0";S61KRVWYnfLD2epr;"0";"0";"0";2025-11-20 13:29:01
7752;234134;"0";"0000-00-00";"00:00:00";"0";BKFrPjzV1ZbLdsyi;"0";"0";"0";2025-11-20 13:29:01
7753;234137;"0";"0000-00-00";"00:00:00";"0";Wscn7maGVq8fijrR;1;"0";"0";2025-11-20 13:29:01
7754;234147;"0";"0000-00-00";"00:00:00";"0";rXJTQi8fqPHNAFbj;"0";"0";"0";2025-11-20 13:29:01
7755;234208;"0";"0000-00-00";"00:00:00";"0";jZ09xQNu2aDLizM1;"0";"0";"0";2025-11-20 13:29:01
7756;234228;"0";"0000-00-00";"00:00:00";"0";aQqmpj9nMYTDEA6G;"0";"0";"0";2025-11-20 13:29:01
7757;234272;"0";"0000-00-00";"00:00:00";"0";SvpdtiuKnhaUxWqe;1;"0";"0";2025-11-20 13:29:01
7758;234282;"0";"0000-00-00";"00:00:00";"0";z6cnGy0dMJmqSt84;"0";"0";"0";2025-11-20 13:29:01
7759;234327;"0";"0000-00-00";"00:00:00";"0";95ZcY3meAsy76ta4;"0";"0";"0";2025-11-20 13:29:01
7760;234336;"0";"0000-00-00";"00:00:00";"0";ncCw3TiXL1xs9KH7;"0";"0";"0";2025-11-20 13:29:01
7761;234595;"0";"0000-00-00";"00:00:00";"0";NgCZp6y8n19rf0b4;"0";"0";"0";2025-11-20 13:29:01
7762;234633;"0";"0000-00-00";"00:00:00";"0";7gmDpnhzAViwdeK8;"0";"0";"0";2025-11-20 13:29:01
7763;234670;"0";"0000-00-00";"00:00:00";"0";nd2w04uWjDxyU6HS;"0";"0";"0";2025-11-20 13:29:01
7764;234737;"0";"0000-00-00";"00:00:00";"0";z1N78KjRxy92Ungr;"0";"0";"0";2025-11-20 13:29:01
7765;234760;"0";"0000-00-00";"00:00:00";"0";2ZuPUgShmE74ik50;"0";"0";"0";2025-11-20 13:29:01
7767;234768;"0";"0000-00-00";"00:00:00";"0";wUNxzgCQ5jvYt6an;"0";"0";"0";2025-11-20 13:29:01
7768;234773;"0";"0000-00-00";"00:00:00";"0";AK9grt0jbzweZ2vD;"0";"0";"0";2025-11-20 13:29:01
7769;234778;"0";"0000-00-00";"00:00:00";"0";XN02t3bxDARKpiBj;"0";"0";"0";2025-11-20 13:29:01
7770;234795;"0";"0000-00-00";"00:00:00";"0";tMEXbkr1PZ8q5iQy;"0";"0";"0";2025-11-20 13:29:01
7771;234799;"0";"0000-00-00";"00:00:00";"0";STan7s5FWUzGEJKr;"0";"0";"0";2025-11-20 13:29:01
7772;234803;"0";"0000-00-00";"00:00:00";"0";HpZ9aUDKexJiSN2w;"0";"0";"0";2025-11-20 13:29:01
7773;234807;"0";"0000-00-00";"00:00:00";"0";"0PJFYT3XE6RZfq8p";"0";"0";"0";2025-11-20 13:29:01
7774;234811;"0";"0000-00-00";"00:00:00";"0";pfxzwEM42yqWY5Zg;"0";"0";"0";2025-11-20 13:29:01
7775;234815;"0";"0000-00-00";"00:00:00";"0";"02uA8ZSQ1qMsVrH6";"0";"0";"0";2025-11-20 13:29:01
7776;234827;"0";"0000-00-00";"00:00:00";"0";Fxj9Tv7cp4MBhPN3;"0";"0";"0";2025-11-20 13:29:01
7777;234832;"0";"0000-00-00";"00:00:00";"0";msKvQZGCPbjW4ndz;"0";"0";"0";2025-11-20 13:29:01
7778;234850;"0";"0000-00-00";"00:00:00";"0";gecPA68J7fBpdimr;"0";"0";"0";2025-11-20 13:29:01
7779;234869;"0";"0000-00-00";"00:00:00";"0";4Yvnukp1Erygx2PK;"0";"0";"0";2025-11-20 13:29:01
7780;234872;"0";"0000-00-00";"00:00:00";"0";Bc7E1qwh3p5tQaT8;"0";"0";"0";2025-11-20 13:29:01
7781;234889;"0";"0000-00-00";"00:00:00";"0";cpXikBw1PV8m4yTF;"0";"0";"0";2025-11-20 13:29:01
7782;234906;"0";"0000-00-00";"00:00:00";"0";vg0Q3mE7Kk1aRpLT;"0";"0";"0";2025-11-20 13:29:01
7783;234920;"0";"0000-00-00";"00:00:00";"0";p4Ytmjzs0DU1hkQw;"0";"0";"0";2025-11-20 13:29:01
7784;234926;"0";"0000-00-00";"00:00:00";"0";HMSjNKQZxEB68iwq;"0";"0";"0";2025-11-20 13:29:01
7785;234941;"0";"0000-00-00";"00:00:00";"0";CskcuPb3DJ0ve4H2;"0";"0";"0";2025-11-20 13:29:01
7786;234955;"0";"0000-00-00";"00:00:00";"0";J38HCkDbwWTuN2yn;"0";"0";"0";2025-11-20 13:29:01
7787;234964;"0";"0000-00-00";"00:00:00";"0";m3FVE6aw7xXvS0L5;"0";"0";"0";2025-11-20 13:29:01
7788;234969;"0";"0000-00-00";"00:00:00";"0";PAQnxR8kS9EpBcsJ;"0";"0";"0";2025-11-20 13:29:01
7789;234974;"0";"0000-00-00";"00:00:00";"0";FKH0paUASV5Dy8Mz;"0";"0";"0";2025-11-20 13:29:01
7790;234978;"0";"0000-00-00";"00:00:00";"0";38xifSbyCQn2rEhL;"0";"0";"0";2025-11-20 13:29:01
7791;234983;"0";"0000-00-00";"00:00:00";"0";z46Pv3uLiyRW8eYw;"0";"0";"0";2025-11-20 13:29:01
7792;234991;"0";"0000-00-00";"00:00:00";"0";cg3F7UTGtJ9s0avw;"0";"0";"0";2025-11-20 13:29:01
7793;235067;"0";"0000-00-00";"00:00:00";"0";xdpGh32nRvbHVUwJ;"0";"0";"0";2025-11-20 13:29:01
7794;235075;"0";"0000-00-00";"00:00:00";"0";i9L6cTGgEBAUWeM0;"0";"0";"0";2025-11-20 13:29:01
7795;235086;"0";"0000-00-00";"00:00:00";"0";c9Li53CqJjEFRubN;"0";"0";"0";2025-11-20 13:29:01
7796;235093;"0";"0000-00-00";"00:00:00";"0";D6vk0yF8YfX5GpQ2;"0";"0";"0";2025-11-20 13:29:01
7797;235106;"0";2023-12-16;12:20:00;"0";AJUDtBbwcGxWEX38;"0";"0";"0";2025-11-20 13:29:01
7798;235118;"0";"0000-00-00";"00:00:00";"0";45DWcZxwqpUdmeyB;"0";"0";"0";2025-11-20 13:29:01
7799;235182;"0";"0000-00-00";"00:00:00";"0";TxRmKJiaWgP0D1S2;"0";"0";"0";2025-11-20 13:29:01
7800;235185;"0";"0000-00-00";"00:00:00";"0";kX0zBamsxrZfGLnV;"0";"0";"0";2025-11-20 13:29:01
7801;235189;"0";"0000-00-00";"00:00:00";"0";WXQdEYcU3T7S401p;1;"0";"0";2025-11-20 13:29:01
7802;235192;"0";"0000-00-00";"00:00:00";"0";KH2gFScZbf3s0Wwh;"0";"0";"0";2025-11-20 13:29:01
7803;235195;1;"0000-00-00";"00:00:00";"0";FBuNsG3Tka8qWCi4;"0";"0";"0";2025-11-20 13:29:01
7804;235199;"0";"0000-00-00";"00:00:00";"0";gVD4CmiN1EbrQcjw;"0";"0";"0";2025-11-20 13:29:01
7805;235203;"0";"0000-00-00";"00:00:00";"0";3EyY4Q5ZiPNB7L1F;"0";"0";"0";2025-11-20 13:29:01
7806;235207;"0";"0000-00-00";"00:00:00";"0";YP7MUNESR1dKJ89x;"0";"0";"0";2025-11-20 13:29:01
7807;235226;"0";"0000-00-00";"00:00:00";"0";nb1ZxyrLgSJsaKTu;"0";"0";"0";2025-11-20 13:29:01
7808;235238;"0";"0000-00-00";"00:00:00";"0";Yg8R4aDbXSBzdExf;"0";"0";"0";2025-11-20 13:29:01
7809;235284;"0";"0000-00-00";"00:00:00";"0";V4hgHBXTFEe8yt3j;"0";"0";"0";2025-11-20 13:29:01
7810;235289;"0";"0000-00-00";"00:00:00";"0";LYtneUJmvfriw15j;"0";"0";"0";2025-11-20 13:29:01
7811;235293;"0";"0000-00-00";"00:00:00";"0";q2yPsHVvAa5fdkYW;"0";"0";"0";2025-11-20 13:29:01
7813;235608;"0";"0000-00-00";"00:00:00";"0";v8MFcLhSzJ7YftAC;"0";"0";"0";2025-11-20 13:29:01
7814;235627;"0";"0000-00-00";"00:00:00";"0";XbAZWeJvR5HdjfBF;"0";"0";"0";2025-11-20 13:29:01
7815;235630;"0";"0000-00-00";"00:00:00";"0";Uy0d87jVrEiGcPA2;"0";"0";"0";2025-11-20 13:29:01
7816;235847;"0";"0000-00-00";"00:00:00";"0";ujM9U3DX7LRva1Pp;"0";"0";"0";2025-11-20 13:29:01
7817;235851;"0";"0000-00-00";"00:00:00";"0";PBijSgYCkrGvLX4J;"0";"0";"0";2025-11-20 13:29:01
7818;235858;"0";"0000-00-00";"00:00:00";"0";s3kj7gZKFqxmcdYv;"0";"0";"0";2025-11-20 13:29:01
7819;235877;"0";"0000-00-00";"00:00:00";"0";Dqt0vcL9NrEusy7K;"0";"0";"0";2025-11-20 13:29:01
7820;235889;"0";"0000-00-00";"00:00:00";"0";fUsd2E3TX5uBKvrF;"0";"0";"0";2025-11-20 13:29:01
7821;235892;"0";"0000-00-00";"00:00:00";"0";yr5QXCF29KMW1Eqt;"0";"0";"0";2025-11-20 13:29:01
7822;235900;"0";"0000-00-00";"00:00:00";"0";5Tj1SURyAf4v72cu;"0";"0";"0";2025-11-20 13:29:01
7823;235904;"0";"0000-00-00";"00:00:00";"0";s2e1LXNBzcGtZgKM;"0";"0";"0";2025-11-20 13:29:01
7824;235910;"0";"0000-00-00";"00:00:00";"0";rwQjLH9pWGxnmCyX;"0";"0";"0";2025-11-20 13:29:01
7825;235913;"0";"0000-00-00";"00:00:00";"0";u3RF9raPV5n28cwd;"0";"0";"0";2025-11-20 13:29:01
7826;235964;"0";"0000-00-00";"00:00:00";"0";8csKriv2Zyt3qTDQ;"0";"0";"0";2025-11-20 13:29:01
7827;235993;"0";"0000-00-00";"00:00:00";"0";cDpkPszx4KE20X9T;"0";"0";"0";2025-11-20 13:29:01
7828;236024;"0";"0000-00-00";"00:00:00";"0";7Cif8VaeRy2DNnMb;"0";"0";"0";2025-11-20 13:29:01
